fecha,hora,dia_semana,linea,color_linea,estacion,latitud,longitud,pasajeros,saturacion
2025-10-30,12,Jueves,Roja,#E63946,Parque Urbano,-16.51981744912851,-68.11520199459225,383,47.9
2025-10-30,12,Jueves,Roja,#E63946,Pura Pura,-16.50432960551671,-68.11239429310281,330,41.2
2025-10-30,12,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.497333001656617,-68.11520366261281,567,70.9
2025-10-30,13,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.53030609359621,-68.11852499750378,717,89.6
2025-10-30,13,Jueves,Roja,#E63946,Parque Urbano,-16.520550790354118,-68.11509512096772,423,52.9
2025-10-30,13,Jueves,Roja,#E63946,Pura Pura,-16.50464722602699,-68.11300326445452,383,47.9
2025-10-30,13,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.496170308197865,-68.11527521220177,733,91.6
2025-10-30,14,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.52973547142416,-68.11997381108682,622,77.8
2025-10-30,14,Jueves,Roja,#E63946,Parque Urbano,-16.52064392806626,-68.11407785936505,364,45.5
2025-10-30,14,Jueves,Roja,#E63946,Pura Pura,-16.504170751752547,-68.11382930066384,310,38.8
2025-10-30,14,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.496995609979336,-68.11480922996536,698,87.2
2025-10-30,15,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.52920389142112,-68.11958972071903,506,63.2
2025-10-30,15,Jueves,Roja,#E63946,Parque Urbano,-16.520926900664303,-68.11505586610977,287,35.9
2025-10-30,15,Jueves,Roja,#E63946,Pura Pura,-16.504868582721144,-68.11244894476661,323,40.4
2025-10-30,15,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.496951219461344,-68.11511847450612,547,68.4
2025-10-30,16,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.529880719337385,-68.11968951950814,634,79.2
2025-10-30,16,Jueves,Roja,#E63946,Parque Urbano,-16.519276428757973,-68.11410776907573,337,42.1
2025-10-30,16,Jueves,Roja,#E63946,Pura Pura,-16.504458510653713,-68.11271200091352,359,44.9
2025-10-30,16,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.49794922728868,-68.11568769480526,635,79.4
2025-10-30,17,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.530556055676136,-68.11953785040683,790,98.8
2025-10-30,17,Jueves,Roja,#E63946,Parque Urbano,-16.52096057892449,-68.11579178283603,553,69.1
2025-10-30,17,Jueves,Roja,#E63946,Pura Pura,-16.504642910675894,-68.1126945077843,573,71.6
2025-10-30,17,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.497801117214483,-68.115513655618,848,100.0
2025-10-30,18,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.529288607063787,-68.11833956027087,1125,100.0
2025-10-30,18,Jueves,Roja,#E63946,Parque Urbano,-16.51966382972686,-68.11559003140917,584,73.0
2025-10-30,18,Jueves,Roja,#E63946,Pura Pura,-16.503207328362958,-68.11397399615298,565,70.6
2025-10-30,18,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.497584227489707,-68.11594693559225,923,100.0
2025-10-30,19,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.529214656577846,-68.11836511287652,807,100.0
2025-10-30,19,Jueves,Roja,#E63946,Parque Urbano,-16.520481153133137,-68.11524061518367,450,56.2
2025-10-30,19,Jueves,Roja,#E63946,Pura Pura,-16.504463872718354,-68.1127517021843,485,60.6
2025-10-30,19,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.496895905638297,-68.11512774694172,804,100.0
2025-10-30,20,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.529103093386077,-68.11847278841168,468,58.5
2025-10-30,20,Jueves,Roja,#E63946,Parque Urbano,-16.519263064048204,-68.1150251376035,254,31.8
2025-10-30,20,Jueves,Roja,#E63946,Pura Pura,-16.503400289488106,-68.11314957299106,318,39.8
2025-10-30,20,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.49746264528123,-68.11491673157067,427,53.4
2025-10-30,21,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.5293301395264,-68.1180311956386,280,35.0
2025-10-30,21,Jueves,Roja,#E63946,Parque Urbano,-16.520656641428303,-68.11545538534696,181,22.6
2025-10-30,21,Jueves,Roja,#E63946,Pura Pura,-16.50317140238688,-68.11376449783423,153,19.1
2025-10-30,21,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.497451889558626,-68.11489164399497,321,40.1
2025-10-30,22,Jueves,Roja,#E63946,Terminal Rojo Sur,-16.529340516392587,-68.11958715745648,200,25.0
2025-10-30,22,Jueves,Roja,#E63946,Parque Urbano,-16.52072622873986,-68.1141999627163,93,11.6
2025-10-30,22,Jueves,Roja,#E63946,Pura Pura,-16.503805173795662,-68.11279896627913,122,15.2
2025-10-30,22,Jueves,Roja,#E63946,Ceja El Alto Norte,-16.497649257442752,-68.11417117610814,201,25.1
2025-10-31,5,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.53090606806645,-68.11966743326249,73,9.1
2025-10-31,5,Viernes,Roja,#E63946,Parque Urbano,-16.52083440266415,-68.11479369578106,44,5.5
2025-10-31,5,Viernes,Roja,#E63946,Pura Pura,-16.50422140877192,-68.11342261252646,38,4.8
2025-10-31,5,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49656190818963,-68.11540575656875,69,8.6
2025-10-31,6,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.5300478991956,-68.11867265766928,440,55.0
2025-10-31,6,Viernes,Roja,#E63946,Parque Urbano,-16.519534855805578,-68.11557011924282,279,34.9
2025-10-31,6,Viernes,Roja,#E63946,Pura Pura,-16.5044754719114,-68.1128098441386,212,26.5
2025-10-31,6,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.497007267505598,-68.11480631430216,373,46.6
2025-10-31,7,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.53084972443653,-68.11854362248759,926,100.0
2025-10-31,7,Viernes,Roja,#E63946,Parque Urbano,-16.519623195207146,-68.11513034532278,599,74.9
2025-10-31,7,Viernes,Roja,#E63946,Pura Pura,-16.503361795364654,-68.11240116824206,554,69.2
2025-10-31,7,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49745570972554,-68.11481953866625,1112,100.0
2025-10-31,8,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530816835853347,-68.11816537284908,966,100.0
2025-10-31,8,Viernes,Roja,#E63946,Parque Urbano,-16.519099525292358,-68.11510798845408,513,64.1
2025-10-31,8,Viernes,Roja,#E63946,Pura Pura,-16.503916198105244,-68.11225410832824,521,65.1
2025-10-31,8,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49638687770428,-68.11468243326658,1078,100.0
2025-10-31,9,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530021150072717,-68.11955758111635,791,98.9
2025-10-31,9,Viernes,Roja,#E63946,Parque Urbano,-16.519111881320626,-68.11592114637726,560,70.0
2025-10-31,9,Viernes,Roja,#E63946,Pura Pura,-16.50314950336517,-68.11363884930975,518,64.8
2025-10-31,9,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.496169023404825,-68.11593210804283,872,100.0
2025-10-31,10,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530405301985255,-68.11815120760924,645,80.6
2025-10-31,10,Viernes,Roja,#E63946,Parque Urbano,-16.519111467021773,-68.11505157156668,397,49.6
2025-10-31,10,Viernes,Roja,#E63946,Pura Pura,-16.50331090120293,-68.11336179905351,385,48.1
2025-10-31,10,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.497925984730568,-68.11480746024303,669,83.6
2025-10-31,11,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.529607422448244,-68.11932025007246,450,56.2
2025-10-31,11,Viernes,Roja,#E63946,Parque Urbano,-16.5208692873184,-68.11536941932434,314,39.2
2025-10-31,11,Viernes,Roja,#E63946,Pura Pura,-16.503418553670322,-68.11336249499413,298,37.2
2025-10-31,11,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49622804450353,-68.11476827362362,535,66.9
2025-10-31,12,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530951198436888,-68.1182598022522,623,77.9
2025-10-31,12,Viernes,Roja,#E63946,Parque Urbano,-16.519250596654633,-68.11494212573194,331,41.4
2025-10-31,12,Viernes,Roja,#E63946,Pura Pura,-16.503402433528453,-68.11200413177893,438,54.8
2025-10-31,12,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49646562342214,-68.11519613817278,647,80.9
2025-10-31,13,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.5290318330616,-68.11846345317227,985,100.0
2025-10-31,13,Viernes,Roja,#E63946,Parque Urbano,-16.520157285995445,-68.11452483539682,493,61.6
2025-10-31,13,Viernes,Roja,#E63946,Pura Pura,-16.50477905177374,-68.11329075568472,466,58.2
2025-10-31,13,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49740738375909,-68.1155327844979,829,100.0
2025-10-31,14,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530964252130534,-68.11802455522053,537,67.1
2025-10-31,14,Viernes,Roja,#E63946,Parque Urbano,-16.520231346705682,-68.11464070543461,348,43.5
2025-10-31,14,Viernes,Roja,#E63946,Pura Pura,-16.5031000776321,-68.11242730997117,325,40.6
2025-10-31,14,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49716483844843,-68.11424176338487,545,68.1
2025-10-31,15,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530665932107816,-68.11801766274773,605,75.6
2025-10-31,15,Viernes,Roja,#E63946,Parque Urbano,-16.519114536451728,-68.11470070670201,307,38.4
2025-10-31,15,Viernes,Roja,#E63946,Pura Pura,-16.503974622977967,-68.11353866037656,345,43.1
2025-10-31,15,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49755902758186,-68.1156271234757,528,66.0
2025-10-31,16,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530299749481667,-68.11988431464687,793,99.1
2025-10-31,16,Viernes,Roja,#E63946,Parque Urbano,-16.519232428230072,-68.1141444954336,477,59.6
2025-10-31,16,Viernes,Roja,#E63946,Pura Pura,-16.50465220950156,-68.11320751596219,480,60.0
2025-10-31,16,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.496607958763892,-68.11569220818731,788,98.5
2025-10-31,17,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.529926051154213,-68.11881412013031,796,99.5
2025-10-31,17,Viernes,Roja,#E63946,Parque Urbano,-16.520817026325204,-68.11424507827473,508,63.5
2025-10-31,17,Viernes,Roja,#E63946,Pura Pura,-16.504740970157435,-68.11222250384026,461,57.6
2025-10-31,17,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49627574476547,-68.11438096785055,987,100.0
2025-10-31,18,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.52989828525878,-68.11982602648018,1116,100.0
2025-10-31,18,Viernes,Roja,#E63946,Parque Urbano,-16.520254622965975,-68.11548049243247,592,74.0
2025-10-31,18,Viernes,Roja,#E63946,Pura Pura,-16.504008248529843,-68.11383790756818,650,81.2
2025-10-31,18,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49663348247268,-68.11584773828102,977,100.0
2025-10-31,19,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.52981518443068,-68.11835063806815,849,100.0
2025-10-31,19,Viernes,Roja,#E63946,Parque Urbano,-16.519643967694883,-68.11486853607201,465,58.1
2025-10-31,19,Viernes,Roja,#E63946,Pura Pura,-16.50324274002729,-68.11240514795679,453,56.6
2025-10-31,19,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49629883654181,-68.11426541159807,894,100.0
2025-10-31,20,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.529325973343273,-68.11860505707666,683,85.4
2025-10-31,20,Viernes,Roja,#E63946,Parque Urbano,-16.51976277724357,-68.11449456672088,387,48.4
2025-10-31,20,Viernes,Roja,#E63946,Pura Pura,-16.503238258481602,-68.11225631294451,330,41.2
2025-10-31,20,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.49634836649887,-68.11574226026505,552,69.0
2025-10-31,21,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.529364065951764,-68.11833573164408,368,46.0
2025-10-31,21,Viernes,Roja,#E63946,Parque Urbano,-16.520987228256566,-68.11542592373364,234,29.2
2025-10-31,21,Viernes,Roja,#E63946,Pura Pura,-16.503037627643945,-68.11273637294596,242,30.2
2025-10-31,21,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.4967319885938,-68.11492002924057,380,47.5
2025-10-31,22,Viernes,Roja,#E63946,Terminal Rojo Sur,-16.530786038722347,-68.11847794419499,194,24.2
2025-10-31,22,Viernes,Roja,#E63946,Parque Urbano,-16.51907401599228,-68.11531625566792,103,12.9
2025-10-31,22,Viernes,Roja,#E63946,Pura Pura,-16.50313594378898,-68.11379498054401,106,13.2
2025-10-31,22,Viernes,Roja,#E63946,Ceja El Alto Norte,-16.496624228555397,-68.11586432588179,203,25.4
2025-11-01,5,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.529835659079648,-68.11930823388609,61,7.6
2025-11-01,5,Sábado,Roja,#E63946,Parque Urbano,-16.520908515932376,-68.1142569263877,41,5.1
2025-11-01,5,Sábado,Roja,#E63946,Pura Pura,-16.50306224428943,-68.11250069633651,46,5.8
2025-11-01,5,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.49648347360814,-68.11595082616708,62,7.8
2025-11-01,6,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530352779561703,-68.11902271361919,288,36.0
2025-11-01,6,Sábado,Roja,#E63946,Parque Urbano,-16.519633409246786,-68.11510819458724,207,25.9
2025-11-01,6,Sábado,Roja,#E63946,Pura Pura,-16.503005750999687,-68.11314763739553,179,22.4
2025-11-01,6,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497672752357616,-68.1144103809025,331,41.4
2025-11-01,7,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.52963900139585,-68.11869097757143,588,73.5
2025-11-01,7,Sábado,Roja,#E63946,Parque Urbano,-16.5190982728755,-68.11569788421643,358,44.8
2025-11-01,7,Sábado,Roja,#E63946,Pura Pura,-16.503112768159667,-68.11316054536614,376,47.0
2025-11-01,7,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497204811204075,-68.1154515695953,700,87.5
2025-11-01,8,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.53018133198737,-68.11821180159264,985,100.0
2025-11-01,8,Sábado,Roja,#E63946,Parque Urbano,-16.52057379059195,-68.11593773183422,451,56.4
2025-11-01,8,Sábado,Roja,#E63946,Pura Pura,-16.504262947312554,-68.11227128350032,514,64.2
2025-11-01,8,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.49606361314417,-68.11562894896859,853,100.0
2025-11-01,9,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.529310433543767,-68.11847795201811,678,84.8
2025-11-01,9,Sábado,Roja,#E63946,Parque Urbano,-16.520737510244636,-68.11593494764101,372,46.5
2025-11-01,9,Sábado,Roja,#E63946,Pura Pura,-16.50376669937096,-68.11240692541804,403,50.4
2025-11-01,9,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497765383622074,-68.11574962841559,623,77.9
2025-11-01,10,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530139388210202,-68.1195989505466,490,61.3
2025-11-01,10,Sábado,Roja,#E63946,Parque Urbano,-16.52087158212585,-68.11483605719617,264,33.0
2025-11-01,10,Sábado,Roja,#E63946,Pura Pura,-16.503404881798726,-68.11337927608216,246,30.8
2025-11-01,10,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497976758920185,-68.1158551062244,457,57.1
2025-11-01,11,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530416674842584,-68.11861003622775,404,50.5
2025-11-01,11,Sábado,Roja,#E63946,Parque Urbano,-16.519440298022214,-68.1159207623493,248,31.0
2025-11-01,11,Sábado,Roja,#E63946,Pura Pura,-16.504790139643166,-68.11351590996827,222,27.8
2025-11-01,11,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.4977150089142,-68.1150022236931,449,56.1
2025-11-01,12,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.529595070058914,-68.11888070263302,441,55.1
2025-11-01,12,Sábado,Roja,#E63946,Parque Urbano,-16.520347077383512,-68.11496457671322,207,25.9
2025-11-01,12,Sábado,Roja,#E63946,Pura Pura,-16.504298746137582,-68.11393359378242,213,26.6
2025-11-01,12,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497206153447596,-68.1157345684919,372,46.5
2025-11-01,13,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530599699511512,-68.11966503483548,710,88.8
2025-11-01,13,Sábado,Roja,#E63946,Parque Urbano,-16.51972713950091,-68.11458704854702,328,41.0
2025-11-01,13,Sábado,Roja,#E63946,Pura Pura,-16.503127575507513,-68.1138960574327,320,40.0
2025-11-01,13,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.4965818789611,-68.11425806175251,660,82.5
2025-11-01,14,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.52939654383386,-68.11932109961491,546,68.2
2025-11-01,14,Sábado,Roja,#E63946,Parque Urbano,-16.52083977030723,-68.11421036668787,321,40.1
2025-11-01,14,Sábado,Roja,#E63946,Pura Pura,-16.503365404460077,-68.11309536343096,297,37.1
2025-11-01,14,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.49694719467813,-68.11453682095649,535,66.9
2025-11-01,15,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530561572025285,-68.11804826948836,471,58.9
2025-11-01,15,Sábado,Roja,#E63946,Parque Urbano,-16.520635764168624,-68.1144206029857,230,28.7
2025-11-01,15,Sábado,Roja,#E63946,Pura Pura,-16.504003608567096,-68.11288927289813,254,31.8
2025-11-01,15,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497543090517336,-68.11400733216789,452,56.5
2025-11-01,16,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.529699348627307,-68.11960091509815,581,72.6
2025-11-01,16,Sábado,Roja,#E63946,Parque Urbano,-16.520855603182042,-68.11593869499558,306,38.2
2025-11-01,16,Sábado,Roja,#E63946,Pura Pura,-16.504074754086524,-68.11226345498919,269,33.6
2025-11-01,16,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.4965145869576,-68.1151490133311,543,67.9
2025-11-01,17,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530919781617175,-68.11826593700775,715,89.4
2025-11-01,17,Sábado,Roja,#E63946,Parque Urbano,-16.52012276916162,-68.11454948467916,365,45.6
2025-11-01,17,Sábado,Roja,#E63946,Pura Pura,-16.503253153523836,-68.11219859627198,355,44.4
2025-11-01,17,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497446344405528,-68.11481529934281,609,76.1
2025-11-01,18,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.53057867562199,-68.11875406683288,767,95.9
2025-11-01,18,Sábado,Roja,#E63946,Parque Urbano,-16.519533773955168,-68.11573686462974,405,50.6
2025-11-01,18,Sábado,Roja,#E63946,Pura Pura,-16.50318193495867,-68.11364063378225,415,51.9
2025-11-01,18,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.496057209811916,-68.11563804609457,629,78.6
2025-11-01,19,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.529258500197457,-68.11910938948999,600,75.0
2025-11-01,19,Sábado,Roja,#E63946,Parque Urbano,-16.5202815332612,-68.11481409829713,373,46.6
2025-11-01,19,Sábado,Roja,#E63946,Pura Pura,-16.5042178369267,-68.11206117535532,333,41.6
2025-11-01,19,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.496686526670917,-68.11534961987155,602,75.2
2025-11-01,20,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530738252678564,-68.11806035790984,530,66.2
2025-11-01,20,Sábado,Roja,#E63946,Parque Urbano,-16.520527899073308,-68.11585300650533,276,34.5
2025-11-01,20,Sábado,Roja,#E63946,Pura Pura,-16.503960452102888,-68.11332599364714,252,31.5
2025-11-01,20,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497138224952675,-68.11550257145483,538,67.2
2025-11-01,21,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.530664761567426,-68.11992665714614,287,35.9
2025-11-01,21,Sábado,Roja,#E63946,Parque Urbano,-16.519672390944756,-68.1150507382485,195,24.4
2025-11-01,21,Sábado,Roja,#E63946,Pura Pura,-16.5033886596941,-68.11282929127121,201,25.1
2025-11-01,21,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.497588317579925,-68.1157761607612,354,44.2
2025-11-01,22,Sábado,Roja,#E63946,Terminal Rojo Sur,-16.53088582628782,-68.118937660944,145,18.1
2025-11-01,22,Sábado,Roja,#E63946,Parque Urbano,-16.520921312918663,-68.11575578017198,101,12.6
2025-11-01,22,Sábado,Roja,#E63946,Pura Pura,-16.503132249964946,-68.11336768779005,88,11.0
2025-11-01,22,Sábado,Roja,#E63946,Ceja El Alto Norte,-16.4979168542819,-68.11570331359808,156,19.5
2025-11-02,5,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.529968807942844,-68.11902230683948,47,5.9
2025-11-02,5,Domingo,Roja,#E63946,Parque Urbano,-16.520720697490486,-68.11594005282025,28,3.5
2025-11-02,5,Domingo,Roja,#E63946,Pura Pura,-16.503590638474527,-68.11359629309575,25,3.1
2025-11-02,5,Domingo,Roja,#E63946,Ceja El Alto Norte,-16.496060175907786,-68.11581219856842,50,6.2
2025-11-02,6,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.53011249956139,-68.11826371549124,272,34.0
2025-11-02,6,Domingo,Roja,#E63946,Parque Urbano,-16.51961474809555,-68.1143237694207,133,16.6
2025-11-02,6,Domingo,Roja,#E63946,Pura Pura,-16.503633503943423,-68.11300565047198,167,20.9
2025-11-02,6,Domingo,Roja,#E63946,Ceja El Alto Norte,-16.496262190031043,-68.11485878050672,267,33.4
2025-11-02,7,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.529682229059535,-68.11921227118869,501,62.6
2025-11-02,7,Domingo,Roja,#E63946,Parque Urbano,-16.520786813939385,-68.11468430939078,327,40.9
2025-11-02,7,Domingo,Roja,#E63946,Pura Pura,-16.50490357592228,-68.11204565163156,360,45.0
2025-11-02,7,Domingo,Roja,#E63946,Ceja El Alto Norte,-16.496258493099326,-68.11443522903188,533,66.6
2025-11-02,8,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.5295231015815,-68.1182429688774,625,78.1
2025-11-02,8,Domingo,Roja,#E63946,Parque Urbano,-16.52034593367687,-68.11466481322887,340,42.5
2025-11-02,8,Domingo,Roja,#E63946,Pura Pura,-16.503475429730447,-68.11240437270229,382,47.8
2025-11-02,8,Domingo,Roja,#E63946,Ceja El Alto Norte,-16.49636433156765,-68.11575958188925,601,75.1
2025-11-02,9,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.530267076930258,-68.11920765461679,392,49.0
2025-11-02,9,Domingo,Roja,#E63946,Parque Urbano,-16.52022288379746,-68.11510261275475,250,31.2
2025-11-02,9,Domingo,Roja,#E63946,Pura Pura,-16.50425349641674,-68.11354546074547,217,27.1
2025-11-02,9,Domingo,Roja,#E63946,Ceja El Alto Norte,-16.496793102813236,-68.11466357440288,360,45.0
2025-11-02,10,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.5300730119124,-68.11924042843964,319,39.9
2025-11-02,10,Domingo,Roja,#E63946,Parque Urbano,-16.519961836429726,-68.11504163624474,195,24.4
2025-11-02,10,Domingo,Roja,#E63946,Pura Pura,-16.504317504344748,-68.11323960876243,151,18.9
2025-11-02,10,Domingo,Roja,#E63946,Ceja El Alto Norte,-16.496839655261546,-68.11493279490654,298,37.2
2025-11-02,11,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.529563753847548,-68.11808895260809,340,42.5
2025-11-02,11,Domingo,Roja,#E63946,Parque Urbano,-16.520608444028632,-68.11598487425003,151,18.9
2025-11-02,11,Domingo,Roja,#E63946,Pura Pura,-16.5032039389021,-68.11351303540685,185,23.1
2025-11-02,11,Domingo,Roja,#E63946,Ceja El Alto Norte,-16.49787946521942,-68.11413112794638,350,43.8
2025-11-02,12,Domingo,Roja,#E63946,Terminal Rojo Sur,-16.530797158343102,-68.11902825648163,363,45.4
2025-11-02,12,Domingo,Roja,#E63946,Parque Urbano,-16.520430254196075,-68.11538542007014,201,25.1
